utc_timestamp,cet_cest_timestamp,DE_KN_industrial1_grid_import,DE_KN_industrial1_pv_1,DE_KN_industrial1_pv_2,DE_KN_industrial2_grid_import,DE_KN_industrial2_pv,DE_KN_industrial2_storage_charge,DE_KN_industrial2_storage_decharge,DE_KN_industrial3_area_offices,DE_KN_industrial3_area_room_1,DE_KN_industrial3_area_room_2,DE_KN_industrial3_area_room_3,DE_KN_industrial3_area_room_4,DE_KN_industrial3_compressor,DE_KN_industrial3_cooling_aggregate,DE_KN_industrial3_cooling_pumps,DE_KN_industrial3_dishwasher,DE_KN_industrial3_ev,DE_KN_industrial3_grid_import,DE_KN_industrial3_machine_1,DE_KN_industrial3_machine_2,DE_KN_industrial3_machine_3,DE_KN_industrial3_machine_4,DE_KN_industrial3_machine_5,DE_KN_industrial3_pv_facade,DE_KN_industrial3_pv_roof,DE_KN_industrial3_refrigerator,DE_KN_industrial3_ventilation,DE_KN_public1_grid_import,DE_KN_public2_grid_import,DE_KN_residential1_dishwasher,DE_KN_residential1_freezer,DE_KN_residential1_grid_import,DE_KN_residential1_heat_pump,DE_KN_residential1_pv,DE_KN_residential1_washing_machine,DE_KN_residential2_circulation_pump,DE_KN_residential2_dishwasher,DE_KN_residential2_freezer,DE_KN_residential2_grid_import,DE_KN_residential2_washing_machine,DE_KN_residential3_circulation_pump,DE_KN_residential3_dishwasher,DE_KN_residential3_freezer,DE_KN_residential3_grid_export,DE_KN_residential3_grid_import,DE_KN_residential3_pv,DE_KN_residential3_refrigerator,DE_KN_residential3_washing_machine,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine,DE_KN_residential5_dishwasher,DE_KN_residential5_grid_import,DE_KN_residential5_refrigerator,DE_KN_residential5_washing_machine,DE_KN_residential6_circulation_pump,DE_KN_residential6_dishwasher,DE_KN_residential6_freezer,DE_KN_residential6_grid_export,DE_KN_residential6_grid_import,DE_KN_residential6_pv,DE_KN_residential6_washing_machine,interpolated
2016-01-01T13:45:00Z,2016-01-01T14:45:00+0100,17968.250,358.875,240.055,,1505.652,,,2434.119,781.694,3974.354,734.978,5115.479,6369.293,714.088,22633.449,113.946,,,5234.136,17321.288,29169.608,111.007,760.094,600.157,883.209,51.355,22668.712,,,100.628,78.557,2919.474,2223.139,6406.574,94.950,234.841,148.866,89.364,1463.437,80.216,531.046,545.135,213.011,,,,164.658,666.264,24.260,218.848,36.169,750.176,1166.056,797.599,1159.169,29.525,17.069,48.195,507.775,59.968,43.753,78.522,10.580,26.867,,1044.167,675.808,8.978,DE_KN_residential5_refrigerator | DE_KN_residential5_washing_machine | DE_KN_residential5_dishwasher
2016-01-01T14:00:00Z,2016-01-01T15:00:00+0100,17971.000,358.925,240.065,,1505.713,,,2434.247,781.734,3974.691,734.978,5115.479,6369.942,714.119,22636.011,113.946,,,5234.136,17321.788,29172.015,111.007,760.176,600.169,883.265,51.355,22670.962,,,100.628,78.574,2919.823,2223.249,6406.604,95.142,234.852,148.866,89.364,1463.483,80.216,531.064,545.135,213.011,,,,164.669,666.289,24.260,218.848,36.170,750.186,1166.216,797.724,1159.207,29.525,17.069,48.195,507.890,59.975,43.753,78.542,10.580,26.875,,1044.365,675.996,8.978,DE_KN_residential5_dishwasher | DE_KN_residential5_refrigerator | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential6_circulation_pump | DE_KN_residential5_washing_machine
2016-01-01T14:15:00Z,2016-01-01T15:15:00+0100,17974.000,358.950,240.065,,1505.752,,,2434.387,781.774,3975.031,734.988,5115.479,6370.567,714.182,22638.620,113.946,,,5234.136,17322.351,29174.483,111.007,760.257,600.169,883.314,51.355,22673.165,,,100.628,78.575,2919.980,2223.439,6406.634,95.169,234.886,148.866,89.373,1463.572,80.216,531.082,545.136,213.011,,,,164.680,666.304,24.260,218.848,36.182,750.186,1166.392,797.919,1159.242,29.525,17.069,48.195,507.970,59.978,43.753,78.562,10.580,26.875,,1044.524,676.068,8.978,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential5_dishwasher
2016-01-01T14:30:00Z,2016-01-01T15:30:00+0100,17977.500,358.960,240.065,,1505.791,,,2434.527,781.814,3975.371,734.988,5115.479,6370.778,714.236,22641.183,113.946,,,5234.136,17322.867,29176.858,111.007,760.338,600.177,883.344,51.355,22675.352,,,100.628,78.586,2920.143,2223.732,6406.655,95.177,234.914,148.866,89.375,1464.027,80.216,531.104,545.137,213.011,,,,164.691,666.353,24.260,218.848,36.183,750.186,1166.441,797.947,1159.268,29.525,17.069,48.195,508.095,59.995,43.753,78.582,10.580,26.889,,1044.675,676.118,8.978,DE_KN_residential5_dishwasher
2016-01-01T14:45:00Z,2016-01-01T15:45:00+0100,17981.500,358.970,240.065,,1505.822,,,2434.667,781.856,3975.711,734.996,5115.479,6371.411,714.268,22643.761,113.946,,,5234.136,17323.413,29179.233,111.007,760.426,600.177,883.371,51.355,22677.602,,,100.628,78.593,2920.332,2224.583,6406.673,95.179,234.930,148.866,89.375,1464.517,80.216,531.121,545.137,213.011,,,,164.700,666.354,24.260,218.848,36.183,750.186,1166.759,798.247,1159.305,29.525,17.069,48.195,508.240,60.025,43.753,78.601,10.580,26.890,,1045.000,676.253,8.978,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T15:00:00Z,2016-01-01T16:00:00+0100,17985.000,358.970,240.065,,1505.849,,,2434.807,781.896,3976.051,734.998,5115.479,6371.934,714.338,22646.324,113.946,,,5234.136,17323.976,29181.608,111.007,760.504,600.177,883.391,51.355,22679.837,,,100.628,78.599,2920.858,2224.600,6406.673,95.548,234.962,148.866,89.380,1464.687,80.216,531.139,545.138,213.011,,,,164.700,666.355,24.260,218.848,36.193,750.186,1166.799,798.267,1159.322,29.525,17.069,48.195,508.405,60.053,43.753,78.621,10.580,26.893,,1045.625,676.301,8.978,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T15:15:00Z,2016-01-01T16:15:00+0100,17988.500,358.970,240.065,,1505.849,,,2434.947,781.944,3976.392,734.998,5115.479,6372.200,714.369,22648.933,113.946,,,5234.136,17324.538,29184.015,111.007,760.586,600.177,883.404,51.355,22682.040,,,100.628,78.611,2921.534,2225.204,6406.673,95.995,234.972,148.866,89.386,1464.773,80.216,531.155,545.138,213.011,,,,164.700,666.355,24.260,218.848,36.196,750.186,1167.022,798.422,1159.324,29.525,17.069,48.195,508.500,60.070,43.753,78.641,10.580,26.904,,1046.015,676.301,8.978,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T15:30:00Z,2016-01-01T16:30:00+0100,17994.500,358.970,240.065,,1505.849,,,2435.107,781.984,3976.732,735.008,5115.479,6372.856,714.400,22651.495,113.946,,,5234.136,17325.054,29186.483,111.007,760.667,600.177,883.404,51.355,22684.227,,,100.628,78.611,2921.787,2225.457,6406.673,96.022,235.003,148.866,89.387,1464.882,80.216,531.172,545.139,213.011,,,,164.700,666.436,24.260,218.848,36.197,750.186,1167.211,798.599,1159.324,29.525,17.069,48.195,508.555,60.070,43.753,78.661,10.580,26.904,,1046.417,676.301,8.978,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T15:45:00Z,2016-01-01T16:45:00+0100,18000.750,358.970,240.065,,1505.849,,,2435.267,782.024,3977.065,735.008,5115.479,6373.301,714.463,22654.074,113.946,,,5234.136,17325.617,29188.858,111.007,760.754,600.177,883.404,51.355,22686.477,,,100.628,78.629,2922.053,2225.479,6406.673,96.049,235.020,148.866,89.387,1464.988,80.216,531.189,545.139,213.011,,,,164.700,666.852,24.260,218.848,36.206,750.186,1167.331,798.639,1159.324,29.542,17.069,48.195,508.630,60.070,43.753,78.680,10.580,26.915,,1046.595,676.301,8.978,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential6_circulation_pump
2016-01-01T16:00:00Z,2016-01-01T17:00:00+0100,18006.000,358.970,240.065,,1505.849,,,2435.427,782.064,3977.395,735.018,5115.479,6373.676,714.494,22656.636,113.946,,,5234.136,17326.163,29191.233,111.007,760.836,600.177,883.404,51.355,22688.665,,,100.628,78.635,2922.323,2226.167,6406.673,96.075,235.046,148.866,89.398,1465.122,80.216,531.206,545.140,213.011,,,,164.700,667.172,24.260,218.848,36.209,750.186,1167.682,798.917,1159.324,29.557,17.069,48.195,508.710,60.076,43.753,78.686,10.580,26.918,,1046.757,676.301,8.978,DE_KN_residential3_washing_machine | DE_KN_residential1_freezer | DE_KN_residential3_dishwasher | DE_KN_residential1_washing_machine | DE_KN_residential1_dishwasher
2016-01-01T16:15:00Z,2016-01-01T17:15:00+0100,18011.500,358.970,240.065,,1505.849,,,2435.597,782.104,3977.722,735.018,5115.479,6374.293,714.549,22659.199,113.946,,,5234.136,17326.663,29193.608,111.007,760.914,600.177,883.404,51.355,22690.899,,,100.628,78.640,2922.602,2226.680,6406.673,96.101,235.073,148.866,89.398,1465.332,80.216,531.224,545.141,213.011,,,,164.709,667.430,24.260,218.848,36.210,750.186,1167.780,798.937,1159.324,29.570,17.069,48.195,508.820,60.095,43.753,78.693,10.580,26.919,,1046.950,676.301,8.978,DE_KN_residential1_dishwasher | DE_KN_residential1_freezer | DE_KN_residential1_washing_machine
2016-01-01T16:30:00Z,2016-01-01T17:30:00+0100,18016.500,358.970,240.065,,1505.849,,,2435.755,782.144,3978.062,735.018,5115.479,6374.473,714.604,22661.761,113.946,,,5234.136,17327.179,29196.015,111.007,760.996,600.177,883.404,51.355,22693.149,,,100.628,78.646,2922.903,2227.137,6406.673,96.126,235.088,148.866,89.398,1465.473,80.227,531.241,545.142,213.011,,,,164.721,667.775,24.260,218.848,36.218,750.186,1168.151,799.192,1159.324,29.570,17.069,48.195,508.960,60.117,43.753,78.700,10.580,26.933,,1047.180,676.301,8.978,DE_KN_residential1_dishwasher | DE_KN_residential1_freezer | DE_KN_residential1_washing_machine
2016-01-01T16:45:00Z,2016-01-01T17:45:00+0100,18020.250,358.970,240.065,,1505.849,,,2435.927,782.184,3978.402,735.028,5115.479,6375.106,714.650,22664.370,113.947,,,5234.136,17327.726,29198.483,111.007,761.077,600.177,883.404,51.355,22695.306,,,100.628,78.662,2923.190,2227.367,6406.673,96.151,235.120,148.866,89.405,1465.612,80.729,531.257,545.142,213.011,,,,164.733,667.918,24.260,218.848,36.222,750.186,1168.271,799.267,1159.324,29.570,17.069,48.195,509.130,60.130,43.753,78.707,10.580,26.933,,1047.410,676.301,8.978,DE_KN_residential1_freezer | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential1_washing_machine | DE_KN_residential6_circulation_pump | DE_KN_residential1_dishwasher
2016-01-01T17:00:00Z,2016-01-01T18:00:00+0100,18024.000,358.970,240.065,,1505.849,,,2436.077,782.224,3978.742,735.028,5115.479,6375.762,714.682,22666.933,113.947,,,5234.136,17328.288,29200.858,111.007,761.164,600.177,883.404,51.355,22697.556,,,100.628,78.665,2923.549,2228.169,6406.673,96.185,235.148,148.866,89.408,1465.728,80.855,531.274,545.143,213.011,,,,164.745,667.928,24.260,218.848,36.223,750.186,1168.514,799.394,1159.324,29.570,17.069,48.195,509.295,60.136,43.753,78.714,10.580,26.940,,1047.710,676.301,8.978,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T17:15:00Z,2016-01-01T18:15:00+0100,18028.500,358.970,240.065,,1505.849,,,2436.255,782.264,3979.082,735.038,5115.479,6375.942,714.713,22669.511,113.947,,,5234.136,17328.851,29203.233,111.007,761.246,600.177,883.404,51.355,22699.774,,,100.628,78.674,2923.850,2228.720,6406.673,96.187,235.168,148.867,89.408,1465.778,80.881,531.292,545.143,213.011,,,,164.756,667.932,24.260,218.848,36.230,750.186,1168.801,799.636,1159.324,29.570,17.069,48.195,509.435,60.136,43.753,78.721,10.580,26.947,,1047.979,676.301,8.978,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T17:30:00Z,2016-01-01T18:30:00+0100,18032.750,358.970,240.065,,1505.849,,,2436.425,782.304,3979.422,735.038,5115.479,6376.575,714.775,22672.120,113.947,,,5234.136,17329.413,29205.608,111.007,761.327,600.177,883.404,51.355,22702.024,,,100.628,78.683,2924.229,2228.840,6406.673,96.188,235.200,148.867,89.412,1465.857,80.907,531.309,545.144,213.011,,,,164.768,667.935,24.260,218.848,36.235,750.186,1168.886,799.649,1159.324,29.570,17.069,48.195,509.540,60.149,43.753,78.728,10.580,26.947,,1048.187,676.301,8.978,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential5_dishwasher
2016-01-01T17:45:00Z,2016-01-01T18:45:00+0100,18038.000,358.970,240.065,,1505.849,,,2436.577,782.344,3979.771,735.045,5115.479,6377.207,714.807,22674.683,113.947,,,5234.136,17329.929,29208.015,111.007,761.408,600.177,883.404,51.355,22704.181,,,100.628,78.686,2925.006,2228.840,6406.673,96.188,235.232,148.867,89.420,1465.932,80.932,531.326,545.145,213.011,,,,164.779,667.940,24.260,218.848,36.236,750.186,1169.261,799.989,1159.324,29.570,17.069,48.195,509.640,60.164,43.753,78.735,10.580,26.961,,1048.437,676.301,8.978,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential5_dishwasher
2016-01-01T18:00:00Z,2016-01-01T19:00:00+0100,18042.750,358.970,240.065,,1505.849,,,2436.747,782.384,3980.111,735.048,5115.479,6377.418,714.900,22677.277,113.947,,,5234.136,17330.476,29210.483,111.007,761.496,600.177,883.404,51.355,22706.399,,,100.628,78.700,2925.651,2229.489,6406.673,96.189,235.250,148.867,89.420,1466.013,80.959,531.343,545.145,213.011,,,,164.780,667.944,24.260,218.848,36.241,750.186,1169.351,800.007,1159.324,29.570,17.069,48.195,509.725,60.174,43.753,78.741,10.580,26.962,,1048.595,676.301,8.978,DE_KN_residential5_dishwasher
2016-01-01T18:15:00Z,2016-01-01T19:15:00+0100,18049.750,358.970,240.065,,1505.849,,,2436.907,782.426,3980.461,735.048,5115.479,6378.067,714.924,22679.839,113.947,,,5234.136,17331.038,29212.983,111.007,761.574,600.177,883.404,51.355,22708.649,,,100.628,78.701,2926.044,2229.639,6406.673,96.190,235.275,148.867,89.420,1466.097,80.989,531.360,545.146,213.011,,,,164.780,667.948,24.260,218.848,36.248,750.186,1169.882,800.282,1159.324,29.570,17.069,48.195,509.790,60.174,43.753,78.748,10.580,26.965,,1048.745,676.301,8.978,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential5_dishwasher
2016-01-01T18:30:00Z,2016-01-01T19:30:00+0100,18057.000,358.970,240.065,,1505.849,,,2437.074,782.466,3980.801,735.058,5115.479,6378.575,714.963,22682.402,113.947,,,5234.136,17331.538,29215.358,111.007,761.658,600.177,883.404,51.355,22710.899,,,100.628,78.718,2926.385,2229.641,6406.673,96.190,235.307,148.867,89.431,1466.207,81.019,531.377,545.147,213.011,,,,164.781,667.952,24.260,218.848,36.249,750.186,1170.139,800.359,1159.324,29.580,17.069,48.195,509.870,60.174,43.753,78.755,10.580,26.976,,1048.872,676.301,8.978,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T18:45:00Z,2016-01-01T19:45:00+0100,18061.500,358.970,240.065,,1505.849,,,2437.237,782.514,3981.142,735.058,5115.479,6378.856,714.994,22684.995,113.947,,,5234.136,17332.101,29217.733,111.007,761.746,600.177,883.404,51.355,22713.149,,,100.628,78.719,2926.633,2229.648,6406.673,96.191,235.318,148.867,89.431,1466.302,81.019,531.394,545.147,213.011,,,,164.781,668.350,24.260,218.848,36.252,750.186,1170.416,800.454,1159.324,29.596,17.069,48.195,509.950,60.176,43.753,78.762,10.580,26.976,,1048.962,676.301,8.978,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T19:00:00Z,2016-01-01T20:00:00+0100,18066.000,358.970,240.065,,1505.849,,,2437.397,782.554,3981.492,735.065,5115.479,6379.504,715.057,22687.589,113.947,,,5234.136,17332.617,29220.108,111.007,761.824,600.177,883.404,51.355,22715.306,,,100.628,78.735,2926.905,2229.891,6406.673,96.191,235.351,148.867,89.431,1466.412,81.020,531.411,545.148,213.011,,,,164.787,668.686,24.273,218.848,36.261,750.186,1170.761,800.699,1159.324,29.611,17.069,48.196,510.050,60.197,43.753,78.769,10.580,26.986,,1049.052,676.301,8.978,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T19:15:00Z,2016-01-01T20:15:00+0100,18071.750,358.970,240.065,,1505.849,,,2437.574,782.594,3981.832,735.068,5115.479,6379.887,715.111,22690.152,113.947,,,5234.136,17333.163,29222.483,111.007,761.906,600.177,883.404,51.355,22717.556,,,100.628,78.736,2927.165,2229.898,6406.673,96.192,235.388,148.867,89.438,1466.542,81.020,531.429,545.148,213.011,,,,164.799,668.896,24.323,218.848,36.262,750.186,1171.046,800.719,1159.324,29.624,17.069,48.196,510.155,60.226,43.753,78.775,10.580,27.003,,1049.172,676.301,8.978,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential5_dishwasher
2016-01-01T19:30:00Z,2016-01-01T20:30:00+0100,18077.000,358.970,240.065,,1505.849,,,2437.727,782.634,3982.172,735.068,5115.479,6380.348,715.166,22692.808,113.947,,,5234.136,17333.726,29224.983,111.007,761.987,600.177,883.404,51.355,22719.774,,,100.628,78.749,2927.435,2230.129,6406.673,96.192,235.437,148.867,89.442,1466.682,81.020,531.446,545.149,213.011,,,,164.811,669.051,24.645,218.848,36.263,750.186,1171.901,801.119,1159.324,29.628,17.070,48.196,510.305,60.241,43.753,78.782,10.580,27.007,,1049.292,676.301,8.978,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential5_dishwasher
2016-01-01T19:45:00Z,2016-01-01T20:45:00+0100,18081.500,358.970,240.065,,1505.849,,,2437.885,782.674,3982.511,735.078,5115.479,6380.981,715.213,22695.386,113.947,,,5234.136,17334.288,29227.358,111.007,762.074,600.177,883.404,51.355,22721.931,,,100.628,78.754,2927.685,2230.176,6406.673,96.193,235.472,148.867,89.442,1466.797,81.020,531.463,545.150,213.011,,,,164.823,669.062,24.871,218.848,36.274,750.186,1172.974,801.811,1159.324,29.628,17.071,48.196,510.455,60.254,43.753,78.789,10.580,27.023,,1049.405,676.301,8.979,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T20:00:00Z,2016-01-01T21:00:00+0100,18085.750,358.970,240.065,,1505.849,,,2438.037,782.714,3982.861,735.078,5115.479,6381.168,715.244,22697.949,113.947,,,5234.136,17334.851,29229.733,111.007,762.156,600.177,883.404,51.355,22724.181,,,100.628,78.761,2927.915,2230.561,6406.673,96.193,235.487,148.867,89.444,1466.872,81.020,531.480,545.283,213.011,,,,164.834,669.066,25.008,218.849,36.275,750.186,1173.674,802.379,1159.324,29.628,17.071,48.196,510.595,60.257,43.753,78.796,10.580,27.029,,1049.522,676.301,8.979,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T20:15:00Z,2016-01-01T21:15:00+0100,18090.000,358.970,240.065,,1505.849,,,2438.187,782.754,3983.201,735.085,5115.479,6381.825,715.275,22700.464,113.947,,,5234.136,17335.367,29232.108,111.007,762.234,600.177,883.404,51.355,22726.399,,,100.628,78.772,2928.124,2230.568,6406.673,96.194,235.502,148.867,89.453,1466.957,81.020,531.498,545.336,213.011,,,,164.845,669.069,25.011,218.849,36.275,750.186,1173.791,802.399,1159.324,29.628,17.071,48.196,510.745,60.270,43.753,78.803,10.580,27.041,,1049.642,676.301,8.979,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential1_washing_machine
2016-01-01T20:30:00Z,2016-01-01T21:30:00+0100,18094.500,358.970,240.065,,1505.849,,,2438.347,782.794,3983.544,735.088,5115.479,6382.442,715.338,22703.120,113.947,,,5234.136,17335.929,29234.483,111.007,762.318,600.177,883.404,51.355,22728.649,,,100.628,78.772,2928.398,2230.784,6406.673,96.195,235.517,148.867,89.453,1467.028,81.020,531.516,545.485,213.011,,,,164.849,669.075,25.011,218.849,36.287,750.186,1174.245,802.732,1159.324,29.628,17.071,48.196,510.895,60.284,43.753,78.810,10.580,27.046,,1049.754,676.301,8.979,DE_KN_residential1_washing_machine | DE_KN_residential5_dishwasher
2016-01-01T20:45:00Z,2016-01-01T21:45:00+0100,18099.250,358.970,240.065,,1505.849,,,2438.497,782.836,3983.881,735.088,5115.479,6382.653,715.369,22705.699,113.947,,,5234.136,17336.476,29236.983,111.007,762.406,600.177,883.404,51.355,22730.899,,,100.628,78.790,2928.697,2231.675,6406.673,96.195,235.533,148.867,89.453,1467.087,81.020,531.534,545.512,213.011,,,,164.849,669.079,25.011,218.849,36.287,750.186,1174.349,802.779,1159.324,29.628,17.071,48.196,511.040,60.285,43.753,78.817,10.580,27.054,,1049.875,676.301,8.979,DE_KN_residential5_dishwasher
2016-01-01T21:00:00Z,2016-01-01T22:00:00+0100,18104.500,358.970,240.065,,1505.849,,,2438.675,782.876,3984.222,735.098,5115.479,6383.286,715.463,22708.261,113.947,,,5234.136,17336.976,29239.358,111.007,762.484,600.177,883.404,51.355,22733.056,,,100.628,78.790,2928.964,2231.689,6406.673,96.196,235.548,148.867,89.463,1467.137,81.020,531.552,545.554,213.011,,,,164.849,669.082,25.011,218.849,36.288,750.186,1174.553,802.907,1159.324,29.628,17.071,48.196,511.170,60.285,43.753,78.824,10.580,27.063,,1050.012,676.301,8.979,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential5_dishwasher
2016-01-01T21:15:00Z,2016-01-01T22:15:00+0100,18109.750,358.970,240.065,,1505.849,,,2438.827,782.924,3984.551,735.098,5115.479,6383.856,715.486,22710.870,113.947,,,5234.136,17337.538,29241.733,111.007,762.566,600.177,883.404,51.355,22735.306,,,100.628,78.808,2929.235,2231.699,6406.673,96.196,235.568,148.867,89.464,1467.167,81.020,531.569,545.566,213.011,,,,164.849,669.086,25.011,218.849,36.298,750.186,1174.791,803.086,1159.324,29.628,17.071,48.196,511.330,60.285,43.753,78.831,10.580,27.064,,1050.145,676.301,8.979,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential5_dishwasher
2016-01-01T21:30:00Z,2016-01-01T22:30:00+0100,18115.500,358.970,240.065,,1505.849,,,2438.977,782.964,3984.902,735.108,5115.479,6384.106,715.525,22713.433,113.947,,,5234.136,17338.054,29244.108,111.007,762.647,600.177,883.404,51.355,22737.556,,,100.628,78.808,2929.527,2232.392,6406.673,96.197,235.591,148.867,89.464,1467.202,81.020,531.588,545.568,213.011,,,,164.851,669.092,25.011,218.849,36.301,750.186,1174.879,803.106,1159.324,29.632,17.071,48.196,511.510,60.287,43.753,78.838,10.580,27.079,,1050.282,676.301,8.979,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential5_dishwasher | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential6_circulation_pump
2016-01-01T21:45:00Z,2016-01-01T22:45:00+0100,18121.000,358.970,240.065,,1505.849,,,2439.137,783.004,3985.242,735.108,5115.479,6384.731,715.557,22716.011,113.947,,,5234.136,17338.617,29246.483,111.007,762.734,600.177,883.404,51.355,22739.774,,,100.628,78.822,2929.789,2232.469,6406.673,96.197,235.615,148.867,89.469,1467.238,81.020,531.599,545.569,213.011,,,,164.863,669.109,25.011,218.849,36.301,750.186,1175.281,803.415,1159.324,29.648,17.071,48.199,511.710,60.303,43.753,78.845,10.580,27.079,,1050.415,676.301,8.979,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher
2016-01-01T22:00:00Z,2016-01-01T23:00:00+0100,18126.000,358.970,240.065,,1505.849,,,2439.269,783.044,3985.582,735.108,5115.479,6385.270,715.619,22718.574,113.947,,,5234.136,17339.163,29248.983,111.007,762.816,600.177,883.404,51.355,22741.931,,,100.628,78.826,2930.042,2232.469,6406.673,96.198,235.625,148.868,89.475,1467.268,81.020,531.602,545.570,213.011,,,,164.875,669.110,25.011,218.849,36.310,750.186,1175.384,803.447,1159.324,29.662,17.071,48.516,512.225,60.324,43.753,78.852,10.580,27.086,,1050.544,676.301,8.979,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential6_circulation_pump
2016-01-01T22:15:00Z,2016-01-01T23:15:00+0100,18130.500,358.970,240.065,,1505.849,,,2439.417,783.084,3985.931,735.125,5115.479,6385.575,715.674,22721.183,113.947,,,5234.136,17339.726,29251.390,111.007,762.897,600.177,883.404,51.355,22744.181,,,100.628,78.835,2930.220,2232.784,6406.673,96.199,235.634,148.868,89.475,1467.288,81.020,531.604,545.570,213.011,,,,164.886,669.347,25.011,218.849,36.314,750.186,1175.663,803.584,1159.324,29.676,17.071,48.556,512.440,60.339,43.753,78.859,10.580,27.097,,1050.745,676.301,8.979,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T22:30:00Z,2016-01-01T23:30:00+0100,18136.500,358.970,240.065,,1505.849,,,2439.549,783.124,3986.271,735.128,5115.479,6386.223,715.705,22723.745,113.947,,,5234.136,17340.288,29253.858,111.007,762.978,600.177,883.404,51.355,22746.431,,,100.628,78.844,2930.337,2233.318,6406.673,96.199,235.657,148.868,89.475,1467.317,81.020,531.609,545.571,213.011,,,,164.897,669.355,25.011,218.849,36.315,750.186,1175.889,803.759,1159.324,29.678,17.071,48.566,512.620,60.354,43.753,78.868,10.580,27.102,,1050.935,676.301,8.979,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T22:45:00Z,2016-01-01T23:45:00+0100,18142.500,358.970,240.065,,1505.849,,,2439.687,783.166,3986.621,735.128,5115.479,6386.465,715.775,22726.370,113.947,,,5234.136,17340.851,29256.233,111.007,763.066,600.177,883.404,51.355,22748.649,,,100.628,78.846,2930.447,2233.379,6406.673,96.200,235.667,148.868,89.486,1467.367,81.020,531.625,545.572,213.011,,,,164.904,669.355,25.011,218.849,36.321,750.186,1175.979,803.779,1159.324,29.678,17.071,48.577,512.785,60.367,43.753,78.889,10.580,27.112,,1051.084,676.301,8.979,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential6_circulation_pump
